Exchange,Stock Symbol,Security ID,Min qty
NSEFO,ICICIBANK 30-Sep-2025 CE 1610,92803,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1610,92804,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1630,92805,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1630,92808,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1650,92809,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1650,92810,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1670,92813,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1670,92814,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1690,92815,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1690,92816,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1710,92817,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1710,92818,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1730,92819,700
NSEFO,INDUSTOWER 25-Nov-2025 PE 450,92887,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 460,92888,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 460,92891,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 480,92892,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 480,92893,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 500,92894,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 500,92895,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 520,92896,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 520,92897,1700
NSEFO,INFY 28-Oct-2025 CE 840,92898,400
NSEFO,INFY 28-Oct-2025 PE 840,92899,400
NSEFO,INFY 28-Oct-2025 CE 920,92900,400
NSEFO,INFY 28-Oct-2025 PE 920,92901,400
NSEFO,INFY 28-Oct-2025 CE 1020,92902,400
NSEFO,INFY 28-Oct-2025 PE 1020,92903,400
NSEFO,INFY 28-Oct-2025 CE 1060,92904,400
NSEFO,DELHIVERY 30-Sep-2025 PE 510,38809,2075
NSEFO,BOSCHLTD 30-Sep-2025 PE 55000,38810,25
NSEFO,BOSCHLTD 28-Oct-2025 CE 50250,38811,25
NSEFO,BOSCHLTD 28-Oct-2025 PE 50250,38812,25
NSEFO,BOSCHLTD 28-Oct-2025 CE 55000,38813,25
NSEFO,BOSCHLTD 28-Oct-2025 PE 55000,38814,25
NSEFO,BOSCHLTD 25-Nov-2025 CE 50500,38815,25
NSEFO,BOSCHLTD 25-Nov-2025 PE 50500,38816,25
NSEFO,BRITANNIA 30-Sep-2025 CE 7550,38817,125
NSEFO,BRITANNIA 30-Sep-2025 PE 7550,38818,125
NSEFO,BRITANNIA 30-Sep-2025 CE 8300,38819,125
NSEFO,BRITANNIA 30-Sep-2025 PE 8300,38820,125
NSEFO,BRITANNIA 28-Oct-2025 CE 7550,38821,125
NSEFO,BRITANNIA 28-Oct-2025 PE 7550,38822,125
NSEFO,BRITANNIA 28-Oct-2025 CE 8300,38823,125
NSEFO,BRITANNIA 28-Oct-2025 PE 8300,38824,125
NSEFO,INDUSTOWER 28-Oct-2025 CE 385,92716,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 385,92717,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 395,92718,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 395,92719,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 405,92720,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 405,92721,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 415,92722,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 415,92723,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 425,92724,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 425,92725,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 435,92726,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 435,92727,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 445,92728,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 445,92729,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 455,92730,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 455,92731,1700
NSEFO,NHPC 28-Oct-2025 CE 110,38825,6400
NSEFO,NHPC 28-Oct-2025 PE 110,38826,6400
NSEFO,BRITANNIA 25-Nov-2025 CE 7700,38827,125
NSEFO,BRITANNIA 25-Nov-2025 PE 7700,38828,125
NSEFO,CANBK 30-Sep-2025 CE 139,38829,6750
NSEFO,CANBK 30-Sep-2025 PE 139,38830,6750
NSEFO,CANBK 28-Oct-2025 CE 139,38831,6750
NSEFO,INDUSTOWER 28-Oct-2025 CE 490,92732,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 490,92733,1700
NSEFO,INDUSTOWER 28-Oct-2025 CE 510,92734,1700
NSEFO,INDUSTOWER 28-Oct-2025 PE 510,92735,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 160,92736,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 160,92737,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 180,92738,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 180,92739,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 200,92740,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 200,92741,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 220,92742,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 220,92743,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 230,92744,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 230,92745,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 240,92746,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 240,92747,1700
NSEFO,DIVISLAB 28-Oct-2025 CE 7200,81620,100
NSEFO,DIVISLAB 28-Oct-2025 PE 7200,81623,100
NSEFO,DIVISLAB 28-Oct-2025 CE 7400,81624,100
NSEFO,FEDERALBNK 28-Oct-2025 CE 167.5,81625,5000
NSEFO,FEDERALBNK 28-Oct-2025 PE 167.5,81626,5000
NSEFO,FEDERALBNK 28-Oct-2025 CE 172.5,81627,5000
NSEFO,FEDERALBNK 28-Oct-2025 PE 172.5,81628,5000
NSEFO,FEDERALBNK 28-Oct-2025 CE 177.5,81629,5000
NSEFO,DIVISLAB 28-Oct-2025 PE 8600,78775,100
NSEFO,CONCOR 30-Sep-2025 CE 820,78776,1250
NSEFO,CONCOR 30-Sep-2025 PE 820,78777,1250
NSEFO,DIVISLAB 28-Oct-2025 CE 9000,78778,100
NSEFO,DIVISLAB 28-Oct-2025 PE 9000,78779,100
NSEFO,DIVISLAB 25-Nov-2025 CE 2400,78780,100
NSEFO,DIVISLAB 25-Nov-2025 PE 2400,78781,100
NSEFO,DIVISLAB 25-Nov-2025 CE 2800,78782,100
NSEFO,INDUSTOWER 25-Nov-2025 CE 250,92748,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 250,92749,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 260,92750,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 260,92751,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 270,92752,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 270,92753,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 280,92754,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 280,92755,1700
NSEFO,HINDALCO 30-Sep-2025 CE 640,92756,1400
NSEFO,HINDALCO 30-Sep-2025 PE 640,92757,1400
NSEFO,INDUSTOWER 25-Nov-2025 CE 290,92758,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 290,92759,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 300,92760,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 300,92761,1700
NSEFO,ICICIBANK 30-Sep-2025 PE 1490,92762,700
NSEFO,HINDALCO 30-Sep-2025 CE 660,92763,1400
NSEFO,CANBK 28-Oct-2025 PE 139,38832,6750
NSEFO,PAGEIND 30-Sep-2025 CE 32500,38833,15
NSEFO,PAGEIND 30-Sep-2025 PE 32500,38834,15
NSEFO,CANBK 25-Nov-2025 CE 156,38835,6750
NSEFO,CANBK 25-Nov-2025 PE 156,38836,6750
NSEFO,CDSL 30-Sep-2025 CE 1980,38837,475
NSEFO,CDSL 30-Sep-2025 PE 1980,38838,475
NSEFO,CDSL 30-Sep-2025 CE 2240,38839,475
NSEFO,GODREJPROP 30-Sep-2025 CE 1000,38840,275
NSEFO,GODREJPROP 30-Sep-2025 PE 1000,38841,275
NSEFO,CDSL 30-Sep-2025 PE 2240,38842,475
NSEFO,BANKNIFTY 25-Nov-2025 CE 77500,38843,35
NSEFO,HINDALCO 30-Sep-2025 CE 700,92784,1400
NSEFO,HINDALCO 30-Sep-2025 PE 700,92785,1400
NSEFO,INDUSTOWER 25-Nov-2025 CE 360,92786,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 360,92787,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 370,92788,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 370,92789,1700
NSEFO,HINDALCO 30-Sep-2025 CE 720,92790,1400
NSEFO,HINDALCO 30-Sep-2025 PE 720,92791,1400
NSEFO,HINDALCO 30-Sep-2025 CE 740,92792,1400
NSEFO,HINDALCO 30-Sep-2025 PE 740,92793,1400
NSEFO,HINDALCO 30-Sep-2025 CE 760,92794,1400
NSEFO,HINDALCO 30-Sep-2025 PE 760,92795,1400
NSEFO,ICICIBANK 30-Sep-2025 PE 1530,92796,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1550,92797,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1550,92798,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1570,92799,700
NSEFO,BANKNIFTY 25-Nov-2025 PE 77500,38844,35
NSEFO,CDSL 28-Oct-2025 CE 1980,38845,475
NSEFO,CDSL 28-Oct-2025 PE 1980,38846,475
NSEFO,CDSL 28-Oct-2025 CE 2240,38847,475
NSEFO,CDSL 28-Oct-2025 PE 2240,38848,475
NSEFO,CDSL 25-Nov-2025 CE 2240,38849,475
NSEFO,CDSL 25-Nov-2025 PE 2240,38850,475
NSEFO,BLUESTARCO 28-Oct-2025 PE 1680,71370,325
NSEFO,BLUESTARCO 28-Oct-2025 CE 1720,71371,325
NSEFO,BLUESTARCO 28-Oct-2025 PE 1720,71372,325
NSEFO,BLUESTARCO 28-Oct-2025 CE 1760,71373,325
NSEFO,BLUESTARCO 28-Oct-2025 PE 1760,71374,325
NSEFO,BLUESTARCO 28-Oct-2025 CE 1800,71375,325
NSEFO,BLUESTARCO 28-Oct-2025 PE 1800,71376,325
NSEFO,BLUESTARCO 28-Oct-2025 CE 1840,71377,325
NSEFO,CUMMINSIND 30-Sep-2025 PE 4050,79613,200
NSEFO,CUMMINSIND 30-Sep-2025 CE 4150,79614,200
NSEFO,CUMMINSIND 30-Sep-2025 PE 4150,79615,200
NSEFO,DMART 28-Oct-2025 PE 3850,79616,150
NSEFO,DMART 28-Oct-2025 CE 3950,79617,150
NSEFO,DMART 28-Oct-2025 PE 3950,79618,150
NSEFO,DMART 28-Oct-2025 CE 4050,79619,150
NSEFO,CUMMINSIND 30-Sep-2025 CE 4250,79620,200
NSEFO,CUMMINSIND 30-Sep-2025 PE 4250,79621,200
NSEFO,MIDCPNIFTY 30-Sep-2025 CE 12550,58948,140
NSEFO,NIFTY 28-Oct-2025 PE 25550,58949,75
NSEFO,MIDCPNIFTY 30-Sep-2025 PE 12550,58950,140
NSEFO,NIFTY 28-Oct-2025 CE 25600,58951,75
NSEFO,NIFTY 28-Oct-2025 PE 25600,58952,75
NSEFO,NIFTY 28-Oct-2025 CE 25650,58953,75
NSEFO,NIFTY 28-Oct-2025 PE 25650,58954,75
NSEFO,MIDCPNIFTY 30-Sep-2025 CE 12575,58955,140
NSEFO,NIFTY 28-Oct-2025 CE 25700,58956,75
NSEFO,MIDCPNIFTY 30-Sep-2025 PE 12575,58957,140
NSEFO,ICICIBANK 30-Sep-2025 PE 1730,92820,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1750,92821,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1750,92826,700
NSEFO,HINDALCO 30-Sep-2025 CE 780,92830,1400
NSEFO,HINDALCO 30-Sep-2025 PE 780,92831,1400
NSEFO,HINDALCO 30-Sep-2025 CE 800,92832,1400
NSEFO,HINDALCO 30-Sep-2025 PE 800,92833,1400
NSEFO,HINDALCO 30-Sep-2025 CE 820,92834,1400
NSEFO,HINDALCO 30-Sep-2025 PE 820,92835,1400
NSEFO,HINDALCO 30-Sep-2025 CE 840,92837,1400
NSEFO,INDUSTOWER 25-Nov-2025 CE 380,92838,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 380,92839,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 390,92840,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 390,92841,1700
NSEFO,HINDALCO 30-Sep-2025 PE 840,92842,1400
NSEFO,HINDALCO 30-Sep-2025 CE 860,92843,1400
NSEFO,INDUSTOWER 25-Nov-2025 CE 400,92844,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 400,92845,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 410,92846,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 410,92847,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 420,92857,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 420,92858,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 430,92859,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 430,92860,1700
NSEFO,HINDALCO 30-Sep-2025 PE 860,92873,1400
NSEFO,HINDALCO 30-Sep-2025 CE 880,92878,1400
NSEFO,HINDALCO 30-Sep-2025 PE 880,92879,1400
NSEFO,HINDALCO 30-Sep-2025 CE 920,92880,1400
NSEFO,HINDALCO 30-Sep-2025 PE 920,92881,1400
NSEFO,INDUSTOWER 25-Nov-2025 CE 440,92884,1700
NSEFO,INDUSTOWER 25-Nov-2025 PE 440,92885,1700
NSEFO,INDUSTOWER 25-Nov-2025 CE 450,92886,1700
NSEFO,CGPOWER 30-Sep-2025 CE 950,38851,850
NSEFO,CGPOWER 30-Sep-2025 PE 950,38852,850
NSEFO,CGPOWER 30-Sep-2025 CE 1040,38853,850
NSEFO,CGPOWER 30-Sep-2025 PE 1040,38854,850
NSEFO,CGPOWER 28-Oct-2025 CE 950,38855,850
NSEFO,CGPOWER 28-Oct-2025 PE 950,38856,850
NSEFO,CGPOWER 28-Oct-2025 CE 1040,38857,850
NSEFO,PETRONET 30-Sep-2025 CE 185,38858,1800
NSEFO,PETRONET 30-Sep-2025 PE 185,38859,1800
NSEFO,CGPOWER 28-Oct-2025 PE 1040,38860,850
NSEFO,SAMMAANCAP 30-Sep-2025 CE 172.5,39323,4300
NSEFO,SAMMAANCAP 30-Sep-2025 PE 172.5,39324,4300
NSEFO,SAMMAANCAP 30-Sep-2025 CE 177.5,39325,4300
NSEFO,TATATECH 30-Sep-2025 CE 460,39326,800
NSEFO,TATATECH 30-Sep-2025 PE 460,39327,800
NSEFO,SAMMAANCAP 30-Sep-2025 PE 177.5,39328,4300
NSEFO,BIOCON 25-Nov-2025 CE 330,66209,2500
NSEFO,BIOCON 25-Nov-2025 PE 330,66210,2500
NSEFO,BIOCON 25-Nov-2025 CE 340,66211,2500
NSEFO,BIOCON 25-Nov-2025 PE 340,66212,2500
NSEFO,BIOCON 25-Nov-2025 CE 350,66213,2500
NSEFO,BIOCON 25-Nov-2025 PE 350,66214,2500
NSEFO,BIOCON 25-Nov-2025 CE 360,66215,2500
NSEFO,AXISBANK 30-Sep-2025 CE 1130,66218,625
NSEFO,AXISBANK 30-Sep-2025 PE 1130,66219,625
NSEFO,BIOCON 25-Nov-2025 PE 360,66220,2500
NSEFO,BIOCON 25-Nov-2025 CE 370,66221,2500
NSEFO,SAMMAANCAP 30-Sep-2025 CE 190,39329,4300
NSEFO,SAMMAANCAP 30-Sep-2025 PE 190,39330,4300
NSEFO,SAMMAANCAP 30-Sep-2025 CE 195,39331,4300
NSEFO,SAMMAANCAP 30-Sep-2025 PE 195,39332,4300
NSEFO,SAMMAANCAP 30-Sep-2025 CE 200,39333,4300
NSEFO,SAMMAANCAP 30-Sep-2025 PE 200,39334,4300
NSEFO,SAMMAANCAP 28-Oct-2025 CE 167.5,39335,4300
NSEFO,SAMMAANCAP 28-Oct-2025 PE 167.5,39336,4300
NSEFO,SAMMAANCAP 28-Oct-2025 CE 172.5,39337,4300
NSEFO,SAMMAANCAP 28-Oct-2025 PE 172.5,39338,4300
NSEFO,SAMMAANCAP 28-Oct-2025 CE 177.5,39339,4300
NSEFO,TIINDIA 30-Sep-2025 CE 2100,39340,200
NSEFO,TIINDIA 30-Sep-2025 PE 2100,39341,200
NSEFO,SAMMAANCAP 28-Oct-2025 PE 177.5,39342,4300
NSEFO,SAMMAANCAP 28-Oct-2025 CE 190,39343,4300
NSEFO,COFORGE 28-Oct-2025 CE 880,39344,375
NSEFO,INFY 28-Oct-2025 PE 1060,92905,400
NSEFO,INFY 28-Oct-2025 CE 1100,92906,400
NSEFO,INFY 28-Oct-2025 PE 1100,92907,400
NSEFO,INFY 28-Oct-2025 CE 1140,92908,400
NSEFO,INFY 28-Oct-2025 PE 1140,92909,400
NSEFO,INFY 28-Oct-2025 CE 1180,92910,400
NSEFO,ICICIBANK 30-Sep-2025 CE 1860,92932,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1860,92933,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1900,92934,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1900,92935,700
NSEFO,ICICIBANK 30-Sep-2025 CE 1940,92936,700
NSEFO,INFY 28-Oct-2025 PE 1180,92937,400
NSEFO,ICICIBANK 30-Sep-2025 PE 1940,92938,700
NSEFO,INFY 28-Oct-2025 CE 1220,92939,400
NSEFO,INFY 28-Oct-2025 PE 1220,92940,400
NSEFO,INFY 28-Oct-2025 CE 1260,92941,400
NSEFO,BAJAJ-AUTO 28-Oct-2025 PE 6300,58958,75
NSEFO,NIFTY 28-Oct-2025 PE 25700,58959,75
NSEFO,NIFTY 28-Oct-2025 CE 25750,58960,75
NSEFO,BIOCON 25-Nov-2025 PE 370,66222,2500
NSEFO,BIOCON 25-Nov-2025 CE 380,66223,2500
NSEFO,BIOCON 25-Nov-2025 PE 380,66224,2500
NSEFO,BIOCON 25-Nov-2025 CE 390,66225,2500
NSEFO,BIOCON 25-Nov-2025 PE 390,66241,2500
NSEFO,BIOCON 25-Nov-2025 CE 400,66242,2500
NSEFO,BLUESTARCO 28-Oct-2025 PE 1840,71379,325
NSEFO,BLUESTARCO 28-Oct-2025 CE 1880,71380,325
NSEFO,BLUESTARCO 28-Oct-2025 PE 1880,71381,325
NSEFO,BLUESTARCO 28-Oct-2025 CE 1920,71382,325
NSEFO,BLUESTARCO 28-Oct-2025 PE 1920,71383,325
NSEFO,BLUESTARCO 28-Oct-2025 CE 1960,71384,325
NSEFO,NIFTY 30-Dec-2025 CE 24000,71393,75
NSEFO,INFY 28-Oct-2025 PE 1460,92960,400
NSEFO,INFY 28-Oct-2025 CE 1500,92961,400
NSEFO,INFY 28-Oct-2025 PE 1500,92962,400
NSEFO,INFY 28-Oct-2025 CE 1540,92970,400
NSEFO,INFY 28-Oct-2025 PE 1540,92971,400
NSEFO,INFY 28-Oct-2025 CE 1580,92972,400
NSEFO,INFY 28-Oct-2025 PE 1580,92973,400
NSEFO,INFY 28-Oct-2025 CE 1620,92974,400
NSEFO,INFY 28-Oct-2025 PE 1620,92975,400
NSEFO,INFY 28-Oct-2025 CE 1660,92977,400
NSEFO,INFY 28-Oct-2025 PE 1660,92978,400
NSEFO,INFY 28-Oct-2025 CE 1700,92979,400
NSEFO,INFY 28-Oct-2025 PE 1700,92980,400
NSEFO,INFY 28-Oct-2025 CE 1740,92981,400
NSEFO,ICICIBANK 28-Oct-2025 CE 880,92986,700
NSEFO,ICICIBANK 28-Oct-2025 PE 880,92987,700
NSEFO,ICICIBANK 28-Oct-2025 CE 920,92988,700
NSEFO,ICICIBANK 28-Oct-2025 PE 920,92989,700
NSEFO,ICICIBANK 28-Oct-2025 CE 960,92990,700
NSEFO,ICICIBANK 28-Oct-2025 PE 960,92991,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1000,92992,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1000,92993,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1040,92994,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1040,92995,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1080,92996,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1080,92997,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1120,92998,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1120,92999,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1140,93000,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1140,93008,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1160,93009,700
NSEFO,INFY 28-Oct-2025 PE 1740,93012,400
NSEFO,ICICIBANK 28-Oct-2025 PE 1160,93013,700
NSEFO,INFY 28-Oct-2025 CE 1780,93014,400
NSEFO,ICICIBANK 28-Oct-2025 CE 1180,93015,700
NSEFO,INFY 28-Oct-2025 PE 1780,93016,400
NSEFO,INFY 28-Oct-2025 CE 1820,93017,400
NSEFO,INFY 28-Oct-2025 PE 1820,93018,400
NSEFO,INFY 28-Oct-2025 CE 1860,93019,400
NSEFO,ICICIBANK 28-Oct-2025 PE 1180,93020,700
NSEFO,INFY 28-Oct-2025 PE 1860,93021,400
NSEFO,INFY 28-Oct-2025 CE 1900,93022,400
NSEFO,INFY 28-Oct-2025 PE 1900,93023,400
NSEFO,INFY 28-Oct-2025 CE 1940,93024,400
NSEFO,INFY 28-Oct-2025 PE 1940,93025,400
NSEFO,ICICIBANK 28-Oct-2025 CE 1200,93026,700
NSEFO,INFY 28-Oct-2025 CE 2040,93029,400
NSEFO,INFY 28-Oct-2025 PE 2040,93030,400
NSEFO,COLPAL 28-Oct-2025 CE 3140,38883,225
NSEFO,HINDZINC 30-Sep-2025 CE 260,38884,1225
NSEFO,HINDZINC 30-Sep-2025 PE 260,38885,1225
NSEFO,PNBHOUSING 30-Sep-2025 CE 460,38886,650
NSEFO,PNBHOUSING 30-Sep-2025 PE 460,38887,650
NSEFO,COLPAL 28-Oct-2025 PE 3140,38888,225
NSEFO,COLPAL 28-Oct-2025 CE 3480,38889,225
NSEFO,COLPAL 28-Oct-2025 PE 3480,38890,225
NSEFO,CONCOR 25-Nov-2025 CE 800,38891,1250
NSEFO,CONCOR 25-Nov-2025 PE 800,38892,1250
NSEFO,DABUR 30-Sep-2025 CE 665,38893,1250
NSEFO,DABUR 30-Sep-2025 PE 665,38894,1250
NSEFO,DABUR 30-Sep-2025 CE 675,38895,1250
NSEFO,DABUR 30-Sep-2025 PE 675,38896,1250
NSEFO,DABUR 30-Sep-2025 CE 740,38897,1250
NSEFO,POLICYBZR 30-Sep-2025 CE 1150,38898,350
NSEFO,BAJAJ-AUTO 28-Oct-2025 CE 6500,58961,75
NSEFO,NIFTY 28-Oct-2025 PE 25750,58962,75
NSEFO,NIFTY 28-Oct-2025 CE 25800,58963,75
NSEFO,MIDCPNIFTY 30-Sep-2025 CE 12600,58964,140
NSEFO,NIFTY 28-Oct-2025 PE 25800,58965,75
NSEFO,MIDCPNIFTY 30-Sep-2025 PE 12600,58966,140
NSEFO,MIDCPNIFTY 30-Sep-2025 CE 12625,58967,140
NSEFO,MIDCPNIFTY 30-Sep-2025 PE 12625,58968,140
NSEFO,MIDCPNIFTY 30-Sep-2025 CE 12650,58969,140
NSEFO,NIFTY 28-Oct-2025 CE 25850,58970,75
NSEFO,BAJAJ-AUTO 28-Oct-2025 PE 6500,58971,75
NSEFO,BAJAJ-AUTO 28-Oct-2025 CE 6700,58972,75
NSEFO,AXISBANK 30-Sep-2025 CE 1150,66279,625
NSEFO,AXISBANK 30-Sep-2025 PE 1150,66280,625
NSEFO,AXISBANK 30-Sep-2025 CE 1170,66281,625
NSEFO,AXISBANK 30-Sep-2025 PE 1170,66282,625
NSEFO,AXISBANK 30-Sep-2025 CE 1190,66283,625
NSEFO,AXISBANK 30-Sep-2025 PE 1190,66284,625
NSEFO,AXISBANK 30-Sep-2025 CE 1210,66285,625
NSEFO,AXISBANK 30-Sep-2025 PE 1210,66286,625
NSEFO,POLICYBZR 30-Sep-2025 PE 1150,38899,350
NSEFO,ICICIBANK 30-Sep-2025 CE 1060,38900,700
NSEFO,ICICIBANK 30-Sep-2025 PE 1060,38901,700
NSEFO,DABUR 30-Sep-2025 PE 740,38902,1250
NSEFO,DABUR 30-Sep-2025 CE 750,38903,1250
NSEFO,DABUR 30-Sep-2025 PE 750,38904,1250
NSEFO,DABUR 28-Oct-2025 CE 665,38905,1250
NSEFO,DABUR 28-Oct-2025 PE 665,38906,1250
NSEFO,DABUR 28-Oct-2025 CE 675,38907,1250
NSEFO,INFY 28-Oct-2025 CE 2120,93031,400
NSEFO,INFY 28-Oct-2025 PE 2120,93032,400
NSEFO,INFY 28-Oct-2025 CE 2200,93033,400
NSEFO,INFY 28-Oct-2025 PE 2200,93034,400
NSEFO,INFY 25-Nov-2025 CE 800,93035,400
NSEFO,INFY 25-Nov-2025 PE 800,93036,400
NSEFO,INFY 25-Nov-2025 CE 880,93037,400
NSEFO,INFY 25-Nov-2025 PE 880,93038,400
NSEFO,INFY 25-Nov-2025 CE 960,93039,400
NSEFO,INFY 25-Nov-2025 PE 960,93040,400
NSEFO,INFY 25-Nov-2025 CE 1040,93041,400
NSEFO,INFY 25-Nov-2025 PE 1040,93042,400
NSEFO,ICICIBANK 28-Oct-2025 PE 1200,93043,700
NSEFO,INFY 25-Nov-2025 CE 1080,93044,400
NSEFO,INFY 25-Nov-2025 PE 1080,93045,400
NSEFO,ICICIBANK 28-Oct-2025 CE 1220,93046,700
NSEFO,POWERGRID 30-Sep-2025 CE 195,38908,1900
NSEFO,POWERGRID 30-Sep-2025 PE 195,38909,1900
NSEFO,DABUR 28-Oct-2025 PE 675,38910,1250
NSEFO,DABUR 28-Oct-2025 CE 740,38911,1250
NSEFO,DABUR 28-Oct-2025 PE 740,38912,1250
NSEFO,DABUR 28-Oct-2025 CE 750,38913,1250
NSEFO,INFY 25-Nov-2025 CE 1120,93047,400
NSEFO,INFY 25-Nov-2025 PE 1120,93048,400
NSEFO,INFY 25-Nov-2025 CE 1160,93049,400
NSEFO,ICICIBANK 28-Oct-2025 PE 1220,93050,700
NSEFO,INFY 25-Nov-2025 PE 1160,93051,400
NSEFO,ICICIBANK 28-Oct-2025 CE 1240,93052,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1240,93053,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1260,93054,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1260,93055,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1280,93056,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1280,93057,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1300,93058,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1300,93059,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1320,93060,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1320,93061,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1340,93062,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1340,93063,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1360,93064,700
NSEFO,ICICIBANK 28-Oct-2025 PE 1360,93065,700
NSEFO,ICICIBANK 28-Oct-2025 CE 1380,93066,700
